"Iteracja","Best Result","Worst Result","Average Cost"
"195","3381.855","3418.2056","3385.9126695421005"
"196","3381.855","3414.8044","3385.4492465549047"
"197","3381.855","3415.6042","3386.086186387804"
"198","3379.354","3408.6658","3384.408761935764"
"199","3379.2632","3405.1401","3383.173954264323"
"200","3379.0645","3398.1758","3382.540490044488"
"201","3378.977","3416.1106","3382.812065972222"
"202","3372.6572","3410.5493","3380.797955322266"
"203","3372.6572","3411.5642","3380.6269877115888"
"204","3372.6572","3410.3909","3379.9151814778647"
"205","3372.0317","3410.5146","3379.729645453559"
"206","3370.7395","3408.4753","3378.283681233724"
"207","3369.8503","3407.041","3377.4366753472223"
"208","3368.0295","3411.102","3375.6632405598957"
"209","3368.0295","3395.6475","3373.6810519748265"
"210","3367.74","3396.0305","3372.5806715223525"
"211","3367.74","3403.1438","3373.4356858995225"
"212","3366.8508","3395.168","3372.0029188368057"
"213","3366.8508","3397.162","3370.5152289496527"
"214","3366.8508","3403.671","3369.5436448838977"
"215","3366.8508","3404.294","3369.275038655599"
"216","3366.8508","3399.972","3368.7990966796874"
"217","3366.8508","3390.5593","3368.3753682454426"
"218","3366.8508","3401.2944","3368.3166734483507"
"219","3366.8508","3393.0117","3368.058382161458"
"220","3366.1702","3401.0408","3367.9558451334638"
"221","3366.1702","3408.6755","3369.5891581217447"
"222","3366.1702","3397.9968","3367.9104817708335"
"223","3365.552","3389.2852","3367.3867818196613"
"224","3365.552","3388.6465","3367.0639994303388"
"225","3365.161","3390.451","3367.1500379774307"
"226","3364.8713","3398.7253","3367.1065585666233"
"227","3364.8713","3389.675","3366.689310031467"
"228","3364.8713","3390.0469","3366.637518310547"
"229","3364.505","3393.3772","3365.9526353624133"
"230","3364.505","3394.47","3365.5203294542102"
"231","3362.3845","3393.0574","3366.903793674045"
"232","3362.3845","3394.1436","3365.4776679144966"
"233","3362.3845","3385.9612","3365.072755940755"
"234","3362.0178","3388.3914","3365.0579271104602"
"235","3362.0178","3393.544","3364.877506510417"
"236","3359.8804","3388.6875","3364.51219414605"
"237","3359.8804","3388.3914","3364.3160902235245"
"238","3359.5137","3394.4436","3363.7217529296877"
"239","3359.5137","3384.9114","3362.6807610405817"
"240","3359.5137","3389.0403","3362.7834750705297"
"241","3357.0269","3390.7686","3364.3896843804255"
"242","3357.0269","3391.8186","3361.9144090440536"
"243","3357.0269","3388.4329","3361.2137518988716"
"244","3357.0269","3395.7556","3360.8957512749566"
"245","3356.0696","3384.222","3359.5526645236546"
"246","3356.0696","3391.732","3359.4515631781683"
